Hours_Studied,Attendance,Parental_Involvement,Access_to_Resources,Extracurricular_Activities,Sleep_Hours,Previous_Scores,Motivation_Level,Internet_Access,Tutoring_Sessions,Family_Income,Teacher_Quality,School_Type,Peer_Influence,Physical_Activity,Learning_Disabilities,Parental_Education_Level,Distance_from_Home,Gender,exam_score,school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3,gender,race/ethnicity,parental level of education,lunch,test preparation course,NationalITy,PlaceofBirth,StageID,GradeID,SectionID,Topic,Semester,Relation,raisedhands,VisITedResources,AnnouncementsView,Discussion,ParentAnsweringSurvey,ParentschoolSatisfaction,StudentAbsenceDays
18.0,94.0,medium,medium,yes,6.0,87.0,high,yes,1.0,medium,medium,public,positive,4.0,no,high school,near,male,71,gp,f,17.0,u,gt3,t,3.0,2.0,other,other,course,mother,1.0,2.0,0.0,no,yes,no,no,yes,yes,yes,no,4.0,3.0,3.0,1.0,2.0,4.0,2.0,11.0,11.0,11.0,female,group c,some college,standard,none,kw,kuwait,middleschool,g-02,a,it,f,father,50.0,65.0,33.0,39.5,yes,good,under-7
22.0,65.0,high,low,no,8.0,82.0,medium,yes,2.0,medium,high,public,positive,1.0,no,postgraduate,near,female,66,gp,f,17.0,u,gt3,t,3.0,2.0,other,other,course,mother,1.0,2.0,0.0,no,yes,no,no,yes,yes,yes,no,4.0,3.0,3.0,1.0,2.0,4.0,2.0,11.0,11.0,11.0,female,group c,some college,standard,none,kw,kuwait,middleschool,g-02,a,it,f,father,50.0,65.0,33.0,39.5,yes,good,under-7
26.0,91.0,medium,low,yes,8.0,71.0,medium,yes,0.0,low,medium,private,neutral,3.0,no,high school,moderate,male,68,gp,f,17.0,u,gt3,t,3.0,2.0,other,other,course,mother,1.0,2.0,0.0,no,yes,no,no,yes,yes,yes,no,4.0,3.0,3.0,1.0,2.0,4.0,2.0,11.0,11.0,11.0,female,group c,some college,standard,none,kw,kuwait,middleschool,g-02,a,it,f,father,50.0,65.0,33.0,39.5,yes,good,under-7
17.0,87.0,medium,medium,no,7.0,96.0,medium,yes,1.0,high,medium,public,negative,5.0,no,postgraduate,near,female,70,gp,f,17.0,u,gt3,t,3.0,2.0,other,other,course,mother,1.0,2.0,0.0,no,yes,no,no,yes,yes,yes,no,4.0,3.0,3.0,1.0,2.0,4.0,2.0,11.0,11.0,11.0,female,group c,some college,standard,none,kw,kuwait,middleschool,g-02,a,it,f,father,50.0,65.0,33.0,39.5,yes,good,under-7
19.0,65.0,medium,medium,yes,10.0,66.0,low,yes,0.0,low,medium,public,positive,3.0,no,high school,moderate,male,62,gp,f,17.0,u,gt3,t,3.0,2.0,other,other,course,mother,1.0,2.0,0.0,no,yes,no,no,yes,yes,yes,no,4.0,3.0,3.0,1.0,2.0,4.0,2.0,11.0,11.0,11.0,female,group c,some college,standard,none,kw,kuwait,middleschool,g-02,a,it,f,father,50.0,65.0,33.0,39.5,yes,good,under-7
13.0,88.0,low,high,yes,9.0,88.0,high,yes,2.0,low,high,private,negative,4.0,no,postgraduate,far,male,68,gp,f,17.0,u,gt3,t,3.0,2.0,other,other,course,mother,1.0,2.0,0.0,no,yes,no,no,yes,yes,yes,no,4.0,3.0,3.0,1.0,2.0,4.0,2.0,11.0,11.0,11.0,female,group c,some college,standard,none,kw,kuwait,middleschool,g-02,a,it,f,father,50.0,65.0,33.0,39.5,yes,good,under-7
13.0,78.0,medium,high,yes,9.0,96.0,high,yes,2.0,low,medium,public,neutral,3.0,no,college,moderate,male,67,gp,f,17.0,u,gt3,t,3.0,2.0,other,other,course,mother,1.0,2.0,0.0,no,yes,no,no,yes,yes,yes,no,4.0,3.0,3.0,1.0,2.0,4.0,2.0,11.0,11.0,11.0,female,group c,some college,standard,none,kw,kuwait,middleschool,g-02,a,it,f,father,50.0,65.0,33.0,39.5,yes,good,under-7
25.0,98.0,low,high,yes,8.0,56.0,medium,no,0.0,medium,high,private,neutral,3.0,no,postgraduate,near,male,71,gp,f,17.0,u,gt3,t,3.0,2.0,other,other,course,mother,1.0,2.0,0.0,no,yes,no,no,yes,yes,yes,no,4.0,3.0,3.0,1.0,2.0,4.0,2.0,11.0,11.0,11.0,female,group c,some college,standard,none,kw,kuwait,middleschool,g-02,a,it,f,father,50.0,65.0,33.0,39.5,yes,good,under-7
28.0,66.0,medium,high,yes,8.0,97.0,medium,yes,0.0,medium,medium,public,neutral,2.0,no,high school,near,male,68,gp,f,17.0,u,gt3,t,3.0,2.0,other,other,course,mother,1.0,2.0,0.0,no,yes,no,no,yes,yes,yes,no,4.0,3.0,3.0,1.0,2.0,4.0,2.0,11.0,11.0,11.0,female,group c,some college,standard,none,kw,kuwait,middleschool,g-02,a,it,f,father,50.0,65.0,33.0,39.5,yes,good,under-7
20.0,86.0,medium,medium,yes,8.0,89.0,medium,yes,1.0,low,medium,public,negative,3.0,no,postgraduate,near,male,69,gp,f,17.0,u,gt3,t,3.0,2.0,other,other,course,mother,1.0,2.0,0.0,no,yes,no,no,yes,yes,yes,no,4.0,3.0,3.0,1.0,2.0,4.0,2.0,11.0,11.0,11.0,female,group c,some college,standard,none,kw,kuwait,middleschool,g-02,a,it,f,father,50.0,65.0,33.0,39.5,yes,good,under-7
26.0,75.0,low,high,yes,4.0,81.0,high,yes,3.0,medium,high,private,positive,2.0,no,high school,moderate,male,70,gp,f,17.0,u,gt3,t,3.0,2.0,other,other,course,mother,1.0,2.0,0.0,no,yes,no,no,yes,yes,yes,no,4.0,3.0,3.0,1.0,2.0,4.0,2.0,11.0,11.0,11.0,female,group c,some college,standard,none,kw,kuwait,middleschool,g-02,a,it,f,father,50.0,65.0,33.0,39.5,yes,good,under-7
22.0,98.0,medium,high,no,5.0,69.0,low,no,1.0,low,high,public,negative,4.0,no,high school,moderate,female,69,gp,f,17.0,u,gt3,t,3.0,2.0,other,other,course,mother,1.0,2.0,0.0,no,yes,no,no,yes,yes,yes,no,4.0,3.0,3.0,1.0,2.0,4.0,2.0,11.0,11.0,11.0,female,group c,some college,standard,none,kw,kuwait,middleschool,g-02,a,it,f,father,50.0,65.0,33.0,39.5,yes,good,under-7
16.0,73.0,medium,medium,no,7.0,95.0,medium,yes,1.0,low,medium,public,negative,4.0,no,college,near,male,65,gp,f,17.0,u,gt3,t,3.0,2.0,other,other,course,mother,1.0,2.0,0.0,no,yes,no,no,yes,yes,yes,no,4.0,3.0,3.0,1.0,2.0,4.0,2.0,11.0,11.0,11.0,female,group c,some college,standard,none,kw,kuwait,middleschool,g-02,a,it,f,father,50.0,65.0,33.0,39.5,yes,good,under-7
22.0,98.0,medium,low,yes,7.0,52.0,medium,no,3.0,medium,medium,public,positive,3.0,no,college,near,female,70,gp,f,17.0,u,gt3,t,3.0,2.0,other,other,course,mother,1.0,2.0,0.0,no,yes,no,no,yes,yes,yes,no,4.0,3.0,3.0,1.0,2.0,4.0,2.0,11.0,11.0,11.0,female,group c,some college,standard,none,kw,kuwait,middleschool,g-02,a,it,f,father,50.0,65.0,33.0,39.5,yes,good,under-7
29.0,96.0,medium,low,yes,7.0,72.0,medium,yes,1.0,low,medium,public,positive,3.0,no,high school,moderate,male,71,gp,f,17.0,u,gt3,t,3.0,2.0,other,other,course,mother,1.0,2.0,0.0,no,yes,no,no,yes,yes,yes,no,4.0,3.0,3.0,1.0,2.0,4.0,2.0,11.0,11.0,11.0,female,group c,some college,standard,none,kw,kuwait,middleschool,g-02,a,it,f,father,50.0,65.0,33.0,39.5,yes,good,under-7
20.0,71.0,medium,medium,yes,7.0,88.0,medium,yes,1.0,low,low,public,neutral,4.0,no,college,near,female,65,gp,f,17.0,u,gt3,t,3.0,2.0,other,other,course,mother,1.0,2.0,0.0,no,yes,no,no,yes,yes,yes,no,4.0,3.0,3.0,1.0,2.0,4.0,2.0,11.0,11.0,11.0,female,group c,some college,standard,none,kw,kuwait,middleschool,g-02,a,it,f,father,50.0,65.0,33.0,39.5,yes,good,under-7
29.0,92.0,low,medium,no,4.0,91.0,medium,yes,2.0,medium,medium,public,negative,1.0,no,postgraduate,near,female,72,gp,f,17.0,u,gt3,t,3.0,2.0,other,other,course,mother,1.0,2.0,0.0,no,yes,no,no,yes,yes,yes,no,4.0,3.0,3.0,1.0,2.0,4.0,2.0,11.0,11.0,11.0,female,group c,some college,standard,none,kw,kuwait,middleschool,g-02,a,it,f,father,50.0,65.0,33.0,39.5,yes,good,under-7
4.0,100.0,high,high,yes,8.0,60.0,high,yes,0.0,medium,high,private,positive,4.0,no,college,moderate,male,69,gp,f,17.0,u,gt3,t,3.0,2.0,other,other,course,mother,1.0,2.0,0.0,no,yes,no,no,yes,yes,yes,no,4.0,3.0,3.0,1.0,2.0,4.0,2.0,11.0,11.0,11.0,female,group c,some college,standard,none,kw,kuwait,middleschool,g-02,a,it,f,father,50.0,65.0,33.0,39.5,yes,good,under-7
25.0,70.0,medium,medium,no,7.0,52.0,medium,yes,1.0,medium,medium,public,positive,3.0,no,postgraduate,near,female,66,gp,f,17.0,u,gt3,t,3.0,2.0,other,other,course,mother,1.0,2.0,0.0,no,yes,no,no,yes,yes,yes,no,4.0,3.0,3.0,1.0,2.0,4.0,2.0,11.0,11.0,11.0,female,group c,some college,standard,none,kw,kuwait,middleschool,g-02,a,it,f,father,50.0,65.0,33.0,39.5,yes,good,under-7
21.0,77.0,low,medium,yes,7.0,90.0,medium,yes,4.0,medium,medium,private,neutral,3.0,no,postgraduate,moderate,male,68,gp,f,17.0,u,gt3,t,3.0,2.0,other,other,course,mother,1.0,2.0,0.0,no,yes,no,no,yes,yes,yes,no,4.0,3.0,3.0,1.0,2.0,4.0,2.0,11.0,11.0,11.0,female,group c,some college,standard,none,kw,kuwait,middleschool,g-02,a,it,f,father,50.0,65.0,33.0,39.5,yes,good,under-7
18.0,81.0,high,low,yes,8.0,71.0,medium,yes,0.0,medium,medium,public,neutral,3.0,no,high school,moderate,female,65,gp,f,17.0,u,gt3,t,3.0,2.0,other,other,course,mother,1.0,2.0,0.0,no,yes,no,no,yes,yes,yes,no,4.0,3.0,3.0,1.0,2.0,4.0,2.0,11.0,11.0,11.0,female,group c,some college,standard,none,kw,kuwait,middleschool,g-02,a,it,f,father,50.0,65.0,33.0,39.5,yes,good,under-7
21.0,72.0,medium,medium,yes,5.0,57.0,medium,yes,1.0,high,medium,public,neutral,5.0,yes,college,moderate,male,64,gp,f,17.0,u,gt3,t,3.0,2.0,other,other,course,mother,1.0,2.0,0.0,no,yes,no,no,yes,yes,yes,no,4.0,3.0,3.0,1.0,2.0,4.0,2.0,11.0,11.0,11.0,female,group c,some college,standard,none,kw,kuwait,middleschool,g-02,a,it,f,father,50.0,65.0,33.0,39.5,yes,good,under-7
8.0,61.0,medium,medium,yes,7.0,54.0,medium,yes,1.0,high,medium,public,positive,3.0,no,college,near,male,60,gp,f,17.0,u,gt3,t,3.0,2.0,other,other,course,mother,1.0,2.0,0.0,no,yes,no,no,yes,yes,yes,no,4.0,3.0,3.0,1.0,2.0,4.0,2.0,11.0,11.0,11.0,female,group c,some college,standard,none,kw,kuwait,middleschool,g-02,a,it,f,father,50.0,65.0,33.0,39.5,yes,good,under-7
19.0,69.0,medium,high,yes,7.0,82.0,high,yes,1.0,low,medium,public,negative,2.0,no,high school,near,male,65,gp,f,17.0,u,gt3,t,3.0,2.0,other,other,course,mother,1.0,2.0,0.0,no,yes,no,no,yes,yes,yes,no,4.0,3.0,3.0,1.0,2.0,4.0,2.0,11.0,11.0,11.0,female,group c,some college,standard,none,kw,kuwait,middleschool,g-02,a,it,f,father,50.0,65.0,33.0,39.5,yes,good,under-7
22.0,71.0,high,medium,no,6.0,79.0,high,yes,1.0,low,low,public,positive,3.0,no,high school,near,male,66,gp,f,17.0,u,gt3,t,3.0,2.0,other,other,course,mother,1.0,2.0,0.0,no,yes,no,no,yes,yes,yes,no,4.0,3.0,3.0,1.0,2.0,4.0,2.0,11.0,11.0,11.0,female,group c,some college,standard,none,kw,kuwait,middleschool,g-02,a,it,f,father,50.0,65.0,33.0,39.5,yes,good,under-7
29.0,78.0,high,high,yes,4.0,93.0,low,yes,5.0,medium,high,public,neutral,3.0,no,college,near,male,74,gp,f,17.0,u,gt3,t,3.0,2.0,other,other,course,mother,1.0,2.0,0.0,no,yes,no,no,yes,yes,yes,no,4.0,3.0,3.0,1.0,2.0,4.0,2.0,11.0,11.0,11.0,female,group c,some college,standard,none,kw,kuwait,middleschool,g-02,a,it,f,father,50.0,65.0,33.0,39.5,yes,good,under-7
17.0,67.0,medium,medium,yes,5.0,52.0,high,yes,2.0,medium,medium,private,negative,3.0,no,high school,far,female,62,gp,f,17.0,u,gt3,t,3.0,2.0,other,other,course,mother,1.0,2.0,0.0,no,yes,no,no,yes,yes,yes,no,4.0,3.0,3.0,1.0,2.0,4.0,2.0,11.0,11.0,11.0,female,group c,some college,standard,none,kw,kuwait,middleschool,g-02,a,it,f,father,50.0,65.0,33.0,39.5,yes,good,under-7
15.0,95.0,medium,medium,no,7.0,93.0,medium,yes,2.0,low,medium,public,positive,4.0,no,college,moderate,male,70,gp,f,17.0,u,gt3,t,3.0,2.0,other,other,course,mother,1.0,2.0,0.0,no,yes,no,no,yes,yes,yes,no,4.0,3.0,3.0,1.0,2.0,4.0,2.0,11.0,11.0,11.0,female,group c,some college,standard,none,kw,kuwait,middleschool,g-02,a,it,f,father,50.0,65.0,33.0,39.5,yes,good,under-7
17.0,88.0,medium,high,yes,7.0,94.0,low,yes,0.0,medium,medium,public,neutral,3.0,no,high school,near,male,69,gp,f,17.0,u,gt3,t,3.0,2.0,other,other,course,mother,1.0,2.0,0.0,no,yes,no,no,yes,yes,yes,no,4.0,3.0,3.0,1.0,2.0,4.0,2.0,11.0,11.0,11.0,female,group c,some college,standard,none,kw,kuwait,middleschool,g-02,a,it,f,father,50.0,65.0,33.0,39.5,yes,good,under-7
25.0,63.0,medium,high,yes,7.0,72.0,medium,yes,3.0,medium,high,private,negative,4.0,no,college,far,male,67,gp,f,17.0,u,gt3,t,3.0,2.0,other,other,course,mother,1.0,2.0,0.0,no,yes,no,no,yes,yes,yes,no,4.0,3.0,3.0,1.0,2.0,4.0,2.0,11.0,11.0,11.0,female,group c,some college,standard,none,kw,kuwait,middleschool,g-02,a,it,f,father,50.0,65.0,33.0,39.5,yes,good,under-7
22.0,86.0,low,low,no,6.0,54.0,medium,yes,2.0,medium,medium,public,neutral,0.0,no,high school,moderate,male,64,gp,f,17.0,u,gt3,t,3.0,2.0,other,other,course,mother,1.0,2.0,0.0,no,yes,no,no,yes,yes,yes,no,4.0,3.0,3.0,1.0,2.0,4.0,2.0,11.0,11.0,11.0,female,group c,some college,standard,none,kw,kuwait,middleschool,g-02,a,it,f,father,50.0,65.0,33.0,39.5,yes,good,under-7
17.0,86.0,medium,high,no,5.0,97.0,high,yes,3.0,high,medium,public,neutral,3.0,no,college,near,male,71,gp,f,17.0,u,gt3,t,3.0,2.0,other,other,course,mother,1.0,2.0,0.0,no,yes,no,no,yes,yes,yes,no,4.0,3.0,3.0,1.0,2.0,4.0,2.0,11.0,11.0,11.0,female,group c,some college,standard,none,kw,kuwait,middleschool,g-02,a,it,f,father,50.0,65.0,33.0,39.5,yes,good,under-7
23.0,98.0,medium,low,yes,7.0,54.0,low,yes,0.0,medium,medium,public,negative,3.0,no,college,near,female,68,gp,f,17.0,u,gt3,t,3.0,2.0,other,other,course,mother,1.0,2.0,0.0,no,yes,no,no,yes,yes,yes,no,4.0,3.0,3.0,1.0,2.0,4.0,2.0,11.0,11.0,11.0,female,group c,some college,standard,none,kw,kuwait,middleschool,g-02,a,it,f,father,50.0,65.0,33.0,39.5,yes,good,under-7
21.0,60.0,high,medium,no,7.0,80.0,medium,yes,0.0,medium,high,public,neutral,4.0,yes,college,near,male,64,gp,f,17.0,u,gt3,t,3.0,2.0,other,other,course,mother,1.0,2.0,0.0,no,yes,no,no,yes,yes,yes,no,4.0,3.0,3.0,1.0,2.0,4.0,2.0,11.0,11.0,11.0,female,group c,some college,standard,none,kw,kuwait,middleschool,g-02,a,it,f,father,50.0,65.0,33.0,39.5,yes,good,under-7
26.0,70.0,medium,low,yes,8.0,75.0,medium,yes,1.0,medium,low,private,neutral,4.0,yes,high school,far,female,63,gp,f,17.0,u,gt3,t,3.0,2.0,other,other,course,mother,1.0,2.0,0.0,no,yes,no,no,yes,yes,yes,no,4.0,3.0,3.0,1.0,2.0,4.0,2.0,11.0,11.0,11.0,female,group c,some college,standard,none,kw,kuwait,middleschool,g-02,a,it,f,father,50.0,65.0,33.0,39.5,yes,good,under-7
16.0,97.0,medium,medium,yes,6.0,92.0,low,yes,0.0,high,medium,private,positive,4.0,no,college,near,male,71,gp,f,17.0,u,gt3,t,3.0,2.0,other,other,course,mother,1.0,2.0,0.0,no,yes,no,no,yes,yes,yes,no,4.0,3.0,3.0,1.0,2.0,4.0,2.0,11.0,11.0,11.0,female,group c,some college,standard,none,kw,kuwait,middleschool,g-02,a,it,f,father,50.0,65.0,33.0,39.5,yes,good,under-7
18.0,97.0,high,medium,yes,4.0,75.0,low,yes,0.0,low,medium,public,positive,3.0,no,high school,moderate,male,69,gp,f,17.0,u,gt3,t,3.0,2.0,other,other,course,mother,1.0,2.0,0.0,no,yes,no,no,yes,yes,yes,no,4.0,3.0,3.0,1.0,2.0,4.0,2.0,11.0,11.0,11.0,female,group c,some college,standard,none,kw,kuwait,middleschool,g-02,a,it,f,father,50.0,65.0,33.0,39.5,yes,good,under-7
18.0,89.0,high,medium,yes,4.0,73.0,medium,yes,3.0,high,medium,private,positive,2.0,no,college,near,female,100,gp,f,17.0,u,gt3,t,3.0,2.0,other,other,course,mother,1.0,2.0,0.0,no,yes,no,no,yes,yes,yes,no,4.0,3.0,3.0,1.0,2.0,4.0,2.0,11.0,11.0,11.0,female,group c,some college,standard,none,kw,kuwait,middleschool,g-02,a,it,f,father,50.0,65.0,33.0,39.5,yes,good,under-7
11.0,91.0,medium,medium,no,6.0,94.0,medium,yes,3.0,medium,medium,public,neutral,3.0,no,college,moderate,male,68,gp,f,17.0,u,gt3,t,3.0,2.0,other,other,course,mother,1.0,2.0,0.0,no,yes,no,no,yes,yes,yes,no,4.0,3.0,3.0,1.0,2.0,4.0,2.0,11.0,11.0,11.0,female,group c,some college,standard,none,kw,kuwait,middleschool,g-02,a,it,f,father,50.0,65.0,33.0,39.5,yes,good,under-7
22.0,64.0,low,medium,no,7.0,98.0,low,no,1.0,medium,medium,public,negative,3.0,no,high school,near,male,62,gp,f,17.0,u,gt3,t,3.0,2.0,other,other,course,mother,1.0,2.0,0.0,no,yes,no,no,yes,yes,yes,no,4.0,3.0,3.0,1.0,2.0,4.0,2.0,11.0,11.0,11.0,female,group c,some college,standard,none,kw,kuwait,middleschool,g-02,a,it,f,father,50.0,65.0,33.0,39.5,yes,good,under-7
22.0,81.0,medium,medium,yes,7.0,77.0,low,yes,2.0,medium,medium,public,positive,3.0,no,postgraduate,far,female,68,gp,f,17.0,u,gt3,t,3.0,2.0,other,other,course,mother,1.0,2.0,0.0,no,yes,no,no,yes,yes,yes,no,4.0,3.0,3.0,1.0,2.0,4.0,2.0,11.0,11.0,11.0,female,group c,some college,standard,none,kw,kuwait,middleschool,g-02,a,it,f,father,50.0,65.0,33.0,39.5,yes,good,under-7
20.0,69.0,high,high,yes,6.0,73.0,medium,yes,2.0,low,medium,private,positive,3.0,no,high school,far,male,66,gp,f,17.0,u,gt3,t,3.0,2.0,other,other,course,mother,1.0,2.0,0.0,no,yes,no,no,yes,yes,yes,no,4.0,3.0,3.0,1.0,2.0,4.0,2.0,11.0,11.0,11.0,female,group c,some college,standard,none,kw,kuwait,middleschool,g-02,a,it,f,father,50.0,65.0,33.0,39.5,yes,good,under-7
19.0,67.0,low,medium,no,5.0,92.0,high,yes,0.0,medium,medium,public,positive,3.0,no,college,near,male,64,gp,f,17.0,u,gt3,t,3.0,2.0,other,other,course,mother,1.0,2.0,0.0,no,yes,no,no,yes,yes,yes,no,4.0,3.0,3.0,1.0,2.0,4.0,2.0,11.0,11.0,11.0,female,group c,some college,standard,none,kw,kuwait,middleschool,g-02,a,it,f,father,50.0,65.0,33.0,39.5,yes,good,under-7
12.0,92.0,medium,medium,no,4.0,92.0,high,yes,2.0,medium,high,public,neutral,3.0,yes,high school,moderate,male,67,gp,f,17.0,u,gt3,t,3.0,2.0,other,other,course,mother,1.0,2.0,0.0,no,yes,no,no,yes,yes,yes,no,4.0,3.0,3.0,1.0,2.0,4.0,2.0,11.0,11.0,11.0,female,group c,some college,standard,none,kw,kuwait,middleschool,g-02,a,it,f,father,50.0,65.0,33.0,39.5,yes,good,under-7
17.0,65.0,medium,high,yes,8.0,66.0,medium,yes,1.0,high,high,public,neutral,4.0,yes,postgraduate,moderate,female,65,gp,f,17.0,u,gt3,t,3.0,2.0,other,other,course,mother,1.0,2.0,0.0,no,yes,no,no,yes,yes,yes,no,4.0,3.0,3.0,1.0,2.0,4.0,2.0,11.0,11.0,11.0,female,group c,some college,standard,none,kw,kuwait,middleschool,g-02,a,it,f,father,50.0,65.0,33.0,39.5,yes,good,under-7
18.0,79.0,medium,medium,yes,7.0,79.0,medium,yes,0.0,low,high,private,neutral,3.0,no,college,far,male,65,gp,f,17.0,u,gt3,t,3.0,2.0,other,other,course,mother,1.0,2.0,0.0,no,yes,no,no,yes,yes,yes,no,4.0,3.0,3.0,1.0,2.0,4.0,2.0,11.0,11.0,11.0,female,group c,some college,standard,none,kw,kuwait,middleschool,g-02,a,it,f,father,50.0,65.0,33.0,39.5,yes,good,under-7
15.0,98.0,high,medium,no,6.0,58.0,high,yes,0.0,low,high,public,positive,3.0,no,college,near,male,69,gp,f,17.0,u,gt3,t,3.0,2.0,other,other,course,mother,1.0,2.0,0.0,no,yes,no,no,yes,yes,yes,no,4.0,3.0,3.0,1.0,2.0,4.0,2.0,11.0,11.0,11.0,female,group c,some college,standard,none,kw,kuwait,middleschool,g-02,a,it,f,father,50.0,65.0,33.0,39.5,yes,good,under-7
19.0,67.0,medium,medium,no,5.0,82.0,high,yes,1.0,low,low,private,negative,3.0,no,high school,near,male,63,gp,f,17.0,u,gt3,t,3.0,2.0,other,other,course,mother,1.0,2.0,0.0,no,yes,no,no,yes,yes,yes,no,4.0,3.0,3.0,1.0,2.0,4.0,2.0,11.0,11.0,11.0,female,group c,some college,standard,none,kw,kuwait,middleschool,g-02,a,it,f,father,50.0,65.0,33.0,39.5,yes,good,under-7
22.0,99.0,medium,low,yes,6.0,92.0,low,yes,3.0,medium,medium,public,negative,4.0,no,postgraduate,moderate,male,72,gp,f,17.0,u,gt3,t,3.0,2.0,other,other,course,mother,1.0,2.0,0.0,no,yes,no,no,yes,yes,yes,no,4.0,3.0,3.0,1.0,2.0,4.0,2.0,11.0,11.0,11.0,female,group c,some college,standard,none,kw,kuwait,middleschool,g-02,a,it,f,father,50.0,65.0,33.0,39.5,yes,good,under-7
31.0,100.0,medium,medium,no,7.0,59.0,medium,yes,2.0,high,high,public,positive,5.0,no,postgraduate,moderate,male,76,gp,f,17.0,u,gt3,t,3.0,2.0,other,other,course,mother,1.0,2.0,0.0,no,yes,no,no,yes,yes,yes,no,4.0,3.0,3.0,1.0,2.0,4.0,2.0,11.0,11.0,11.0,female,group c,some college,standard,none,kw,kuwait,middleschool,g-02,a,it,f,father,50.0,65.0,33.0,39.5,yes,good,under-7
21.0,82.0,medium,high,yes,7.0,66.0,high,yes,3.0,low,medium,public,positive,3.0,yes,college,near,female,69,gp,f,17.0,u,gt3,t,3.0,2.0,other,other,course,mother,1.0,2.0,0.0,no,yes,no,no,yes,yes,yes,no,4.0,3.0,3.0,1.0,2.0,4.0,2.0,11.0,11.0,11.0,female,group c,some college,standard,none,kw,kuwait,middleschool,g-02,a,it,f,father,50.0,65.0,33.0,39.5,yes,good,under-7
22.0,67.0,medium,medium,yes,7.0,72.0,high,yes,3.0,low,high,public,positive,2.0,no,postgraduate,moderate,female,67,gp,f,17.0,u,gt3,t,3.0,2.0,other,other,course,mother,1.0,2.0,0.0,no,yes,no,no,yes,yes,yes,no,4.0,3.0,3.0,1.0,2.0,4.0,2.0,11.0,11.0,11.0,female,group c,some college,standard,none,kw,kuwait,middleschool,g-02,a,it,f,father,50.0,65.0,33.0,39.5,yes,good,under-7
20.0,73.0,high,medium,yes,9.0,92.0,medium,yes,2.0,medium,high,public,positive,3.0,no,college,near,male,69,gp,f,17.0,u,gt3,t,3.0,2.0,other,other,course,mother,1.0,2.0,0.0,no,yes,no,no,yes,yes,yes,no,4.0,3.0,3.0,1.0,2.0,4.0,2.0,11.0,11.0,11.0,female,group c,some college,standard,none,kw,kuwait,middleschool,g-02,a,it,f,father,50.0,65.0,33.0,39.5,yes,good,under-7
8.0,77.0,high,medium,yes,6.0,87.0,medium,yes,0.0,low,medium,public,neutral,2.0,no,high school,moderate,male,63,gp,f,17.0,u,gt3,t,3.0,2.0,other,other,course,mother,1.0,2.0,0.0,no,yes,no,no,yes,yes,yes,no,4.0,3.0,3.0,1.0,2.0,4.0,2.0,11.0,11.0,11.0,female,group c,some college,standard,none,kw,kuwait,middleschool,g-02,a,it,f,father,50.0,65.0,33.0,39.5,yes,good,under-7
20.0,72.0,medium,medium,no,9.0,66.0,medium,yes,3.0,low,high,private,positive,3.0,no,postgraduate,near,male,67,gp,f,17.0,u,gt3,t,3.0,2.0,other,other,course,mother,1.0,2.0,0.0,no,yes,no,no,yes,yes,yes,no,4.0,3.0,3.0,1.0,2.0,4.0,2.0,11.0,11.0,11.0,female,group c,some college,standard,none,kw,kuwait,middleschool,g-02,a,it,f,father,50.0,65.0,33.0,39.5,yes,good,under-7
20.0,71.0,low,high,yes,7.0,62.0,high,yes,2.0,medium,medium,public,negative,5.0,no,college,near,male,66,gp,f,17.0,u,gt3,t,3.0,2.0,other,other,course,mother,1.0,2.0,0.0,no,yes,no,no,yes,yes,yes,no,4.0,3.0,3.0,1.0,2.0,4.0,2.0,11.0,11.0,11.0,female,group c,some college,standard,none,kw,kuwait,middleschool,g-02,a,it,f,father,50.0,65.0,33.0,39.5,yes,good,under-7
35.0,99.0,high,high,yes,7.0,85.0,low,yes,2.0,medium,high,private,neutral,2.0,no,postgraduate,near,female,79,gp,f,17.0,u,gt3,t,3.0,2.0,other,other,course,mother,1.0,2.0,0.0,no,yes,no,no,yes,yes,yes,no,4.0,3.0,3.0,1.0,2.0,4.0,2.0,11.0,11.0,11.0,female,group c,some college,standard,none,kw,kuwait,middleschool,g-02,a,it,f,father,50.0,65.0,33.0,39.5,yes,good,under-7
19.0,66.0,medium,medium,no,8.0,74.0,medium,yes,1.0,high,medium,public,neutral,3.0,no,high school,near,female,64,gp,f,17.0,u,gt3,t,3.0,2.0,other,other,course,mother,1.0,2.0,0.0,no,yes,no,no,yes,yes,yes,no,4.0,3.0,3.0,1.0,2.0,4.0,2.0,11.0,11.0,11.0,female,group c,some college,standard,none,kw,kuwait,middleschool,g-02,a,it,f,father,50.0,65.0,33.0,39.5,yes,good,under-7
22.0,89.0,high,high,yes,6.0,80.0,medium,yes,1.0,high,high,public,positive,3.0,no,high school,near,female,73,gp,f,17.0,u,gt3,t,3.0,2.0,other,other,course,mother,1.0,2.0,0.0,no,yes,no,no,yes,yes,yes,no,4.0,3.0,3.0,1.0,2.0,4.0,2.0,11.0,11.0,11.0,female,group c,some college,standard,none,kw,kuwait,middleschool,g-02,a,it,f,father,50.0,65.0,33.0,39.5,yes,good,under-7
